date,e_a,T_max,T_min,RH_mean,RH_max,RH_min,P,U_z,rain_mm,n_sun,R_s,R_n,G,T_mean,T_dew,gamma,e_max,e_min,e_s,delta,R_a,U_2
2019-01-27,0.84,9.5,7.0,71.0,97.0,31.0,85.24,1.6,0.0,1.0,8.33,5.360992587318672,0.0,8.25,,0.056684599999999995,1.1874205365788533,1.001858425976152,1.0946394812775027,0.07416267252236505,28.237203989888226,1.6003555259979254
2019-01-28,0.68,9.3,4.8,45.0,87.0,16.0,84.99,3.8,0.0,1.0,8.37,5.34436435318622,0.0,7.050000000000001,,0.056518349999999995,1.1715363388062088,0.8602074134922596,1.0158718761492342,0.06899925242082942,28.35594967559786,3.8008443742450724
2019-01-29,0.87,10.4,7.5,54.0,95.0,23.0,84.95,3.0,0.0,1.0,8.4,5.416010055359702,0.0,8.95,,0.05649175,1.261267593034217,1.0367799276460743,1.1490237603401456,0.07732447741945861,28.476763347391387,3.0006666112461096
2019-01-30,0.89,11.8,7.7,55.0,97.0,28.0,85.03,3.3,0.0,1.5,9.08,5.679935135763904,0.0,9.75,,0.056544950000000004,1.3841737831842924,1.0510458572223333,1.2176098202033128,0.08107826864741342,28.599572576565425,3.3007332723707203
2019-01-31,1.02,11.7,9.3,61.0,98.0,34.0,85.15,2.9,0.0,2.8,10.79,6.406244576818477,0.0,10.5,,0.05662475,1.3750584263039283,1.1715363388062088,1.2732973825550684,0.08473761710841628,28.724303742490587,2.9006443908712396
2019-02-01,1.05,11.6,9.3,59.0,98.0,31.0,85.21,2.5,0.0,3.0,11.1,6.567657566579317,0.0,10.45,,0.05666465,1.3659958455711463,1.1715363388062088,1.2687660921886774,0.08448935359977879,28.850882090123303,2.5005555093717584
2019-02-02,0.99,10.4,9.5,79.0,99.0,41.0,85.23,0.6,0.0,2.4,10.36,6.269096334106075,0.0,9.95,,0.056677950000000005,1.261267593034217,1.1874205365788533,1.2243440648065351,0.08204065040194719,28.97923178925985,0.600133322249222
2019-02-03,0.88,9.6,6.9,70.0,95.0,22.0,85.12,1.5,0.0,1.0,8.58,5.571270948427205,0.0,8.25,,0.056604800000000004,1.195433434793776,0.9949998101130814,1.0952166224534288,0.07416267252236505,29.109275995495146,1.5003333056230548
2019-02-04,0.73,8.9,5.4,44.0,92.0,15.0,85.03,2.6,0.0,1.0,8.62,5.560364425824746,0.0,7.15,,0.056544950000000004,1.1403276978496268,0.8969693899040194,1.0186485438768231,0.06941745464409366,29.24093691284369,2.600577729746629
2019-02-05,0.89,11.4,6.9,49.0,92.0,18.0,85.04,2.3,0.0,2.0,9.97,6.129824330934156,0.0,9.15,,0.05655160000000001,1.3480279711634873,0.9949998101130814,1.1715138906382843,0.07824872138489716,29.374135857974657,2.300511068622017
2019-02-06,0.94,11.4,6.5,50.0,95.0,17.0,85.07,3.2,0.0,4.0,12.64,7.238013718326569,0.0,8.95,,0.05657155,1.3480279711634873,0.9679771268167845,1.1580025489901358,0.07732447741945861,29.50879332600793,3.200711051995851
2019-02-07,0.97,10.9,8.0,51.0,95.0,20.0,85.05,2.8,0.0,3.5,12.03,7.024996267156592,0.0,9.45,,0.05655825,1.3040137525909687,1.0727688258811263,1.1883912892360475,0.07965276903890264,29.644829057812355,2.800622170496369
2019-02-08,1.05,12.8,9.1,51.0,89.0,25.0,85.11,3.3,0.0,5.0,14.06,7.880785259151996,0.0,10.95,,0.05659815,1.4782881252432811,1.1558393550367974,1.3170637401400391,0.0870001292642849,29.782162108742416,3.3007332723707203
2019-02-09,1.25,13.5,11.2,71.0,94.0,37.0,85.34,0.8,0.0,8.0,18.11,9.759833979143629,0.0,12.35,,0.056751100000000006,1.5474672427794578,1.3302680876001909,1.4388676651898242,0.09437140328399259,29.920710918744305,0.8001777629989627
2019-02-10,1.26,13.1,12.4,74.0,96.0,39.0,85.3,0.8,0.0,7.0,16.84,9.241443484407625,0.0,12.75,,0.0567245,1.5075965447621003,1.4399889496967868,1.4737927472294436,0.09657268986525527,30.06039338375721,0.8001777629989627
2019-02-11,1.21,13.3,9.1,66.0,96.0,27.0,85.14,0.8,0.0,7.0,16.91,9.314533243887329,0.0,11.2,,0.056618100000000005,1.5274177129026663,1.1558393550367974,1.3416285339697318,0.08827919019931392,30.201126928330833,0.8001777629989627
2019-02-12,1.1,12.8,9.2,51.0,96.0,25.0,85.01,2.9,0.0,6.6,16.44,9.014974640061533,0.0,11.0,,0.05653165,1.4782881252432811,1.1636645634990301,1.3209763443711555,0.0872546695224779,30.342828579375087,2.9006443908712396
2019-02-13,1.17,14.7,9.9,56.0,96.0,28.0,85.17,4.3,0.0,7.0,17.04,9.31483860564666,0.0,12.3,,0.05663805,1.6726864071818137,1.219758201825509,1.4462223045036615,0.09409927125839207,30.4854150409534,4.300955476119424
2019-02-14,1.1,12.5,8.7,56.0,98.0,24.0,85.16,2.5,0.0,5.2,14.68,8.34633205597656,0.0,10.6,,0.0566314,1.4494811248284514,1.1249994953126072,1.2872403100705294,0.0852360112988077,30.6288027700264,2.5005555093717584
2019-02-15,1.0,12.0,8.3,50.0,98.0,21.0,85.05,1.8,0.0,5.0,14.46,8.194711741280738,0.0,10.15,,0.05655825,1.4025638730469563,1.0948860433443903,1.2487249581956732,0.08301276344238967,30.77290805304849,1.800399966747666
2019-02-16,1.1,12.1,9.7,71.0,98.0,30.0,85.04,1.8,0.0,5.2,14.79,8.428828141081388,0.0,10.899999999999999,,0.05655160000000001,1.4118391324838375,1.2034938513584403,1.307666491921139,0.08674622240839588,30.91764708331567,1.800399966747666
2019-02-17,1.06,11.9,8.7,67.0,96.0,26.0,85.13,1.0,0.0,5.0,14.58,8.347665870729575,0.0,10.3,,0.05661145,1.3933421778648425,1.1249994953126072,1.2591708365887249,0.08374828229522306,31.06293603895887,1.0002222037487034
2019-02-18,1.05,11.5,9.4,59.0,98.0,25.0,85.1,3.2,0.0,4.0,13.27,7.800891178927729,0.0,10.45,,0.056591499999999996,1.3569857803790661,1.1794549173707165,1.2682203488748913,0.08448935359977879,31.20869116147373,3.200711051995851
2019-02-19,1.24,13.2,10.6,67.0,98.0,35.0,85.06,3.4,0.0,7.0,17.44,9.763184675155486,0.0,11.899999999999999,,0.0565649,1.5174787226056794,1.278215906569439,1.3978473145875592,0.09194617390239654,31.35482883467381,3.400755492745591
2019-02-20,1.17,13.4,6.7,61.0,98.0,20.0,84.88,2.8,0.0,6.4,16.68,9.458858804577646,0.0,10.05,,0.0564452,1.537413793359947,0.9814065388970683,1.2594101661285078,0.08252548554241469,31.501265663951493,2.800622170496369
2019-02-21,1.14,12.6,9.5,61.0,89.0,30.0,84.91,2.6,0.0,8.8,20.06,10.876621409963619,0.0,11.05,,0.05646515,1.4590281988655032,1.1874205365788533,1.3232243677221782,0.0875098444626124,31.647918555727745,2.600577729746629
2019-02-22,0.97,10.4,9.0,63.0,85.0,31.0,85.17,2.6,0.0,6.4,16.81,9.34533478891747,0.0,9.7,,0.05663805,1.261267593034217,1.1480604779781116,1.2046640355061644,0.0808391844296233,31.79470479696903,2.600577729746629
2019-02-23,1.33,14.4,11.1,70.0,90.0,36.0,85.33,1.3,0.0,10.0,21.87,11.938086473062713,0.0,12.75,,0.05674445,1.6405764392484408,1.3214654993101305,1.4810209692792857,0.09657268986525527,31.94154213464792,1.3002888648733144
2019-02-24,1.33,14.4,11.1,70.0,90.0,36.0,85.33,1.3,0.0,10.0,21.95,12.006176232404542,0.0,12.75,,0.05674445,1.6405764392484408,1.3214654993101305,1.4810209692792857,0.09657268986525527,32.08834885502143,1.3002888648733144
2019-02-25,1.29,14.6,11.3,59.0,94.0,28.0,85.31,1.7,0.0,9.0,20.63,11.363429604414332,0.0,12.95,,0.05673115,1.6619223807933985,1.339122159399848,1.5005222700966232,0.0976896262172949,32.235043862599504,1.7003777463727956
2019-02-26,1.23,14.1,8.1,58.0,96.0,18.0,85.32,1.1,0.0,8.0,19.31,10.817871354102884,0.0,11.1,,0.0567378,1.6090084391753954,1.0800971266534045,1.3445527829144,0.08776565536621032,32.38154675867501,1.1002444241235736
2019-02-27,1.05,11.8,8.2,47.0,82.0,18.0,85.23,0.9,0.0,7.6,18.81,10.436087534366244,0.0,10.0,,0.056677950000000005,1.3841737831842924,1.087469457177191,1.2358216201807417,0.08228276324952875,32.52777791928528,0.900199983373833
2019-02-28,1.34,14.3,12.2,63.0,98.0,29.0,85.09,2.9,0.0,8.0,19.44,10.963700908913012,0.0,13.25,,0.056584850000000006,1.6299939408502728,1.4211682209835756,1.5255810809169241,0.09938564012741623,32.67365857247442,2.9006443908712396
2019-03-01,1.44,17.2,11.3,62.0,98.0,30.0,85.15,2.0,0.0,13.0,26.58,14.391795990360484,0.0,14.25,,0.05662475,1.9624256575788694,1.339122159399848,1.6507739084893587,0.10522119328106123,32.81911087472591,2.000444407497407
2019-03-02,1.44,15.4,12.7,78.0,98.0,36.0,85.3,0.6,0.0,10.2,22.7,12.63146961947038,0.0,14.05,,0.0567245,1.7497618068909833,1.4686304419364882,1.6091961244137356,0.10403133711779046,32.964057986434106,0.600133322249222
2019-03-03,1.44,15.4,12.7,78.0,98.0,36.0,85.3,0.6,0.0,10.2,22.78,12.698907995354762,0.0,14.05,,0.0567245,1.7497618068909833,1.4686304419364882,1.6091961244137356,0.10403133711779046,33.10842414628461,0.600133322249222
2019-03-04,1.28,15.3,10.7,54.0,98.0,28.0,85.05,2.3,0.0,8.6,20.57,11.519319686227835,0.0,13.0,,0.05655825,1.7385638954612772,1.2867648881638445,1.5126643918125608,0.09797057210130243,33.25213474441318,2.300511068622017
2019-03-05,1.1,11.9,9.8,49.0,93.0,23.0,85.13,3.6,0.0,6.0,16.92,9.768601491560714,0.0,10.850000000000001,,0.05661145,1.3933421778648425,1.21160202659855,1.3024721022316963,0.08649294767705622,33.39511639421491,3.600799933495332
2019-03-06,0.9,11.5,6.2,41.0,85.0,14.0,85.33,1.6,0.0,6.4,17.56,9.93190955258141,0.0,8.85,,0.05674445,1.3569857803790661,0.9481365444533236,1.1525611624161949,0.07686586273744844,33.537297002675984,1.6003555259979254
2019-03-07,1.1,13.4,9.2,47.0,89.0,21.0,85.29,2.0,0.0,7.0,18.48,10.495707428779783,0.0,11.3,,0.05671785000000001,1.537413793359947,1.1636645634990301,1.3505391784294885,0.08879528431170428,33.67860583910281,2.000444407497407
2019-03-08,1.09,13.0,7.9,46.0,88.0,17.0,85.08,3.1,0.0,7.2,18.83,10.710133557348817,0.0,10.45,,0.0565782,1.4977709027569757,1.0654843299074719,1.2816276163322238,0.08448935359977879,33.81897360212486,3.1006888316209804
2019-03-09,1.12,12.1,9.7,65.0,96.0,25.0,85.03,0.7,0.0,6.0,17.15,9.98308618100355,0.0,10.899999999999999,,0.056544950000000004,1.4118391324838375,1.2034938513584403,1.307666491921139,0.08674622240839588,33.95833248485049,0.7001555426240923
2019-03-10,1.06,12.8,7.7,61.0,94.0,21.0,85.08,0.6,0.0,6.2,17.5,10.125425414962201,0.0,10.25,,0.0565782,1.4782881252432811,1.0510458572223333,1.2646669912328072,0.0835024940770304,34.09661623805747,0.600133322249222
2019-03-11,1.15,13.8,9.3,48.0,96.0,21.0,85.04,1.3,0.0,7.2,19.01,10.884615315920023,0.0,11.55,,0.05655160000000001,1.5779746093220435,1.1715363388062088,1.3747554740641261,0.09009678424012893,34.233760231303506,1.3002888648733144
2019-03-12,0.9,11.6,5.9,42.0,83.0,15.0,85.09,3.8,0.0,5.8,17.03,9.841575653010208,0.0,8.75,,0.056584850000000006,1.3659958455711463,0.9286551840570231,1.1473255148140846,0.07640957341725702,34.369701511844994,3.8008443742450724
2019-03-13,1.08,12.5,9.3,52.0,98.0,26.0,84.98,4.2,0.0,5.6,16.79,9.85928656058896,0.0,10.9,,0.056511700000000005,1.4494811248284514,1.1715363388062088,1.31050873181733,0.08674622240839588,34.50437886125647,4.200933255744554
2019-03-14,1.12,13.1,10.1,51.0,96.0,28.0,84.99,3.9,0.0,5.4,16.55,9.781194737588205,0.0,11.6,,0.056518349999999995,1.5075965447621003,1.23621552243184,1.3719060335969702,0.09035902567763497,34.63773284964715,3.900866594619943
2019-03-15,1.1,13.3,10.1,50.0,95.0,26.0,84.97,3.8,0.0,4.4,15.14,9.129146801451688,0.0,11.7,,0.05650505,1.5274177129026663,1.23621552243184,1.381816617667253,0.09088546041182397,34.769705887375366,3.8008443742450724
2019-03-16,1.31,14.7,11.9,72.0,97.0,39.0,85.19,2.8,0.0,7.3,19.44,11.31043605581417,0.0,13.3,,0.056651349999999996,1.6726864071818137,1.3933421778648425,1.533014292523328,0.09967073098745176,34.90024227416613,2.800622170496369
2019-03-17,1.27,13.4,11.9,66.0,88.0,40.0,85.24,1.5,0.0,8.0,20.52,11.82811125995895,0.0,12.65,,0.056684599999999995,1.537413793359947,1.3933421778648425,1.4653779856123947,0.09601831108861987,35.0292882455425,1.5003333056230548
2019-03-18,1.28,14.0,11.7,58.0,98.0,35.0,85.0,5.0,0.0,6.8,18.81,11.038384521075676,0.0,12.85,,0.056525,1.5986048594252917,1.3750584263039283,1.48683164286461,0.09712979130992233,35.15679201648619,5.001111018743517
2019-03-19,0.89,11.2,6.1,47.0,98.0,16.0,85.02,3.1,0.0,3.4,13.84,8.530731443982296,0.0,8.649999999999999,,0.0565383,1.3302680876001909,0.9416031212690285,1.1359356044346096,0.07595559986634497,35.2827038222483,3.1006888316209804
2019-03-20,0.79,9.5,5.8,42.0,86.0,16.0,85.11,2.8,0.0,3.0,13.29,8.253568889013504,0.0,7.65,,0.05659815,1.1874205365788533,0.9222402573680747,1.054830396973464,0.07154114205781609,35.406975956237034,2.800622170496369
2019-03-21,0.84,10.4,5.9,40.0,87.0,15.0,85.13,3.6,0.0,4.0,14.81,8.977478170386444,0.0,8.15,,0.05661145,1.261267593034217,0.9286551840570231,1.09496138854562,0.07372013494676147,35.52956280491466,3.600799933495332
2019-03-22,1.01,12.0,8.6,49.0,98.0,24.0,85.15,3.9,0.0,4.0,14.85,9.08318447270658,0.0,10.3,,0.05662475,1.4025638730469563,1.1174036087713535,1.259983740909155,0.08374828229522306,35.650420879642446,3.900866594619943
2019-03-23,1.17,13.6,10.6,73.0,98.0,38.0,85.33,1.2,0.0,4.8,16.08,9.749463578343146,0.0,12.1,,0.05674445,1.557578341061305,1.278215906569439,1.4178971238153721,0.09301741605544993,35.76950884541814,1.200266644498444
2019-03-24,1.04,11.4,8.3,64.0,93.0,22.0,85.39,0.6,0.0,4.8,16.12,9.748987799947223,0.0,9.850000000000001,,0.056784350000000004,1.3480279711634873,1.0948860433443903,1.2214570072539388,0.0815582480755405,35.88678754645714,0.600133322249222
2019-03-25,0.87,9.8,7.5,37.0,82.0,16.0,85.1,2.0,0.0,4.6,15.87,9.533965986382555,0.0,8.65,,0.056591499999999996,1.21160202659855,1.0367799276460743,1.1241909771223122,0.07595559986634497,36.00222002857503,2.000444407497407
2019-03-26,0.89,11.8,5.7,37.0,77.0,12.0,85.07,2.8,0.0,6.4,18.59,10.81574412809767,0.0,8.75,,0.05657155,1.3841737831842924,0.9158644183128886,1.1500191007485905,0.07640957341725702,36.115771558335396,2.800622170496369
2019-03-27,0.94,11.6,7.9,38.0,72.0,17.0,85.21,3.2,0.0,5.6,17.44,10.315407434087986,0.0,9.75,,0.05666465,1.3659958455711463,1.0654843299074719,1.215740087739309,0.08107826864741342,36.2274096389341,3.200711051995851
2019-03-28,0.91,11.8,6.9,37.0,77.0,16.0,85.26,3.2,0.0,7.0,19.58,11.3042825713263,0.0,9.350000000000001,,0.0566979,1.3841737831842924,0.9949998101130814,1.1895867966486868,0.07918238263776271,36.33710402279739,3.200711051995851
2019-03-29,0.79,9.8,5.8,35.0,74.0,13.0,85.04,4.1,0.0,5.0,16.62,9.891241799726098,0.0,7.800000000000001,,0.05655160000000001,1.21160202659855,0.9222402573680747,1.0669211419833124,0.07218898011810655,36.44482672087843,4.100911035369683
2019-03-30,0.99,11.1,7.9,59.0,87.0,20.0,84.98,0.8,0.0,4.8,16.35,9.912844021081025,0.0,9.5,,0.056511700000000005,1.3214654993101305,1.0654843299074719,1.1934749146088013,0.07988885545189348,36.55055200864328,0.8001777629989627
2019-03-31,0.95,10.1,8.9,53.0,80.0,22.0,85.02,0.8,0.0,5.4,17.29,10.32973099801358,0.0,9.5,,0.0565383,1.23621552243184,1.1403276978496268,1.1882716101407333,0.07988885545189348,36.654256428744866,0.8001777629989627
2019-04-01,0.93,12.4,6.8,43.0,96.0,18.0,85.13,1.9,0.0,5.8,17.93,10.615782165302587,0.0,9.6,,0.05661145,1.4399889496967868,0.9881825857226308,1.2140857677097088,0.08036282082160458,36.75591879038932,1.9004221871225362
2019-04-02,0.72,8.9,5.5,34.0,77.0,14.0,85.21,3.2,0.0,3.4,14.34,8.863612211349693,0.0,7.2,,0.05666465,1.1403276978496268,0.9032291874152727,1.0217784426324497,0.06962736751611036,36.85552016540704,3.200711051995851
2019-04-03,0.76,10.0,5.9,36.0,75.0,15.0,85.31,3.0,0.0,4.2,15.58,9.450498521024082,0.0,7.95,,0.05673115,1.2279626193393784,0.9286551840570231,1.0783089016982008,0.07284182687650571,36.9530438810463,3.0006666112461096
2019-04-04,0.89,9.9,8.2,40.0,80.0,21.0,85.38,3.5,0.0,4.4,15.91,9.696396761222086,0.0,9.05,,0.0567777,1.219758201825509,1.087469457177191,1.15361382950135,0.07778542708497839,37.048475509515214,3.500777713120462
2019-04-05,0.9,10.1,8.0,38.0,69.0,20.0,85.11,3.5,0.0,5.8,18.06,10.72587287165917,0.0,9.05,,0.05659815,1.23621552243184,1.0727688258811263,1.1544921741564833,0.07778542708497839,37.14180285430341,3.500777713120462
2019-04-06,1.01,11.0,9.1,34.0,77.0,26.0,85.1,1.1,0.0,7.0,19.91,11.698900784394135,0.0,10.05,,0.056591499999999996,1.312714139105828,1.1558393550367974,1.2342767470713127,0.08252548554241469,37.2330159333216,1.1002444241235736
2019-04-07,1.03,11.5,9.0,64.0,95.0,25.0,85.08,1.7,0.0,3.0,13.88,8.839473044475865,0.0,10.25,,0.0565782,1.3569857803790661,1.1480604779781116,1.2525231291785888,0.0835024940770304,37.32210695890392,1.7003777463727956
2019-04-08,0.75,10.0,5.2,34.0,71.0,12.0,85.09,1.7,0.0,4.0,15.42,9.43920647001046,0.0,7.6,,0.056584850000000006,1.2279626193393784,0.8845644230819171,1.0562635212106477,0.07132630366298283,37.40907031472337,1.7003777463727956
2019-04-09,0.79,10.1,4.8,34.0,72.0,10.0,85.07,1.5,0.0,4.4,16.05,9.784189141375736,0.0,7.449999999999999,,0.05657155,1.23621552243184,0.8602074134922596,1.0482114679620498,0.07068509516055917,37.493902529677406,1.5003333056230548
2019-04-10,0.95,11.7,8.4,39.0,72.0,20.0,84.97,4.4,0.0,5.0,16.99,10.292838298204426,0.0,10.05,,0.05650505,1.3750584263039283,1.1023471119888075,1.238702769146368,0.08252548554241469,37.57660224880618,4.400977696494294
2019-04-11,0.92,10.9,7.0,42.0,91.0,16.0,84.78,4.1,0.0,5.0,17.02,10.33138209671796,0.0,8.95,,0.056378700000000004,1.3040137525909687,1.001858425976152,1.1529360892835605,0.07732447741945861,37.65717020131159,4.100911035369683
2019-04-12,0.92,10.7,7.3,42.0,83.0,20.0,84.7,3.9,0.0,5.0,17.04,10.349548656457596,0.0,9.0,,0.0563255,1.2867648881638445,1.0226847750674277,1.1547248316156362,0.07755465977678412,37.7356091657509,3.900866594619943
2019-04-13,1.32,16.4,10.9,74.0,94.0,44.0,84.82,2.7,0.0,4.8,16.76,10.413677874086293,0.0,13.649999999999999,,0.0564053,1.865266112723933,1.3040137525909687,1.584639932657451,0.10168592079515978,37.81192393248374,2.7005999501214992
2019-04-14,1.02,10.9,8.4,61.0,95.0,22.0,84.95,0.6,0.0,4.0,15.56,9.722850788563326,0.0,9.65,,0.05649175,1.3040137525909687,1.1023471119888075,1.203180432289888,0.08060070223140368,37.886121263456175,0.600133322249222
2019-04-15,0.81,9.5,5.8,34.0,72.0,13.0,84.99,3.2,0.0,5.4,17.72,10.643386553735818,0.0,7.65,,0.056518349999999995,1.1874205365788533,0.9222402573680747,1.054830396973464,0.07154114205781609,37.958209849410636,3.200711051995851
2019-04-16,0.87,11.1,6.2,34.0,76.0,14.0,85.18,3.6,0.0,8.0,21.7,12.562962179539795,0.0,8.65,,0.056644700000000006,1.3214654993101305,0.9481365444533236,1.134801021881727,0.07595559986634497,38.02820026461416,3.600799933495332
2019-04-17,0.92,10.3,7.8,37.0,74.0,18.0,85.1,4.4,0.0,5.8,18.37,11.031869857672802,0.0,9.05,,0.056591499999999996,1.2528677634951673,1.0582434147156987,1.155555589105433,0.07778542708497839,38.09610491920256,4.400977696494294
2019-04-18,0.94,12.0,5.8,38.0,87.0,13.0,84.84,3.7,0.0,6.0,18.69,11.221807009998361,0.0,8.9,,0.056418600000000006,1.4025638730469563,0.9222402573680747,1.1624020652075155,0.07709487880755427,38.16193800924101,3.7008221538702024
2019-04-19,0.93,13.2,6.0,37.0,83.0,13.0,84.99,1.1,0.0,6.0,18.71,11.196765151315615,0.0,9.6,,0.056518349999999995,1.5174787226056794,0.9351094033937339,1.2262940629997066,0.08036282082160458,38.225715464605805,1.1002444241235736
2019-04-20,1.26,13.6,11.6,60.0,92.0,28.0,85.28,1.4,0.0,7.5,21.02,12.583785467021293,0.0,12.6,,0.0567112,1.557578341061305,1.3659958455711463,1.4617870933162256,0.09574213933593977,38.28745489479504,1.4003110852481846
2019-04-21,0.86,10.2,6.7,43.0,72.0,16.0,85.32,1.4,0.0,7.4,20.88,12.223226360770832,0.0,8.45,,0.0567378,1.2445171553891614,0.9814065388970683,1.1129618471431149,0.07505456184767592,38.34717553277889,1.4003110852481846
2019-04-22,1.11,13.7,9.2,48.0,82.0,20.0,85.2,2.7,0.0,7.0,20.29,12.1134784263912,0.0,11.45,,0.056658,1.5677473692068915,1.1636645634990301,1.365705966352961,0.08957424671257458,38.40489817700298,2.7005999501214992
2019-04-23,1.16,13.6,8.6,49.0,82.0,20.0,85.02,3.0,0.0,9.0,23.36,13.722778878909569,0.0,11.1,,0.0565383,1.557578341061305,1.1174036087713535,1.3374909749163293,0.08776565536621032,38.46064513166041,3.0006666112461096
2019-04-24,1.11,13.6,8.8,49.0,82.0,20.0,84.97,2.0,0.0,8.0,21.84,12.9041663284136,0.0,11.2,,0.05650505,1.557578341061305,1.1326407811431278,1.3451095611022166,0.08827919019931392,38.514440145350456,2.000444407497407
2019-04-25,1.03,12.5,7.4,51.0,82.0,17.0,85.04,2.2,0.0,9.0,23.38,13.626139848437724,0.0,9.95,,0.05655160000000001,1.4494811248284514,1.029711114036792,1.2395961194326217,0.08204065040194719,38.566308348243034,2.200488848247147
2019-04-26,0.93,10.8,6.9,43.0,77.0,13.0,85.15,0.8,0.0,7.6,21.26,12.5225234009986,0.0,8.850000000000001,,0.05662475,1.2953640863937455,0.9949998101130814,1.1451819482534134,0.07686586273744846,38.616276187870035,0.8001777629989627
2019-04-27,1.04,11.4,9.0,51.0,78.0,21.0,85.22,0.9,0.0,8.6,22.8,13.359875308686775,0.0,10.2,,0.0566713,1.3480279711634873,1.1480604779781116,1.2480442245707994,0.08325732154326755,38.6643713636652,0.900199983373833
2019-04-28,1.04,11.4,9.0,51.0,78.0,21.0,85.22,0.9,0.0,8.6,22.81,13.372401967452749,0.0,10.2,,0.0566713,1.3480279711634873,1.1480604779781116,1.2480442245707994,0.08325732154326755,38.71062276037516,0.900199983373833
2019-04-29,1.1,12.5,9.7,41.0,65.0,18.0,85.09,1.2,0.0,10.0,24.95,14.468724993867319,0.0,11.1,,0.056584850000000006,1.4494811248284514,1.2034938513584403,1.3264874880934459,0.08776565536621032,38.75506038046489,1.200266644498444
2019-04-30,1.25,14.2,9.5,47.0,79.0,17.0,85.04,2.0,0.0,10.4,25.57,14.977819330901998,0.0,11.85,,0.05655160000000001,1.6194713704253727,1.1874205365788533,1.4034459535021129,0.0916800117532747,38.797715275640165,2.000444407497407
2019-05-01,1.14,12.2,10.8,50.0,79.0,21.0,85.08,0.9,0.0,9.0,23.44,13.773562166520186,0.0,11.5,,0.0565782,1.4211682209835756,1.2953640863937455,1.3582661536886604,0.08983519168525664,38.83861947761056,0.900199983373833
2019-05-02,1.15,14.4,9.1,45.0,74.0,17.0,85.08,2.8,0.0,8.6,22.84,13.47997967934789,0.0,11.75,,0.0565782,1.6405764392484408,1.1558393550367974,1.398207897142619,0.09114965631889961,38.87780592821499,2.800622170496369
2019-05-03,0.91,10.5,7.9,41.0,69.0,18.0,85.06,1.1,0.0,9.0,23.45,13.581770624878734,0.0,9.2,,0.0565649,1.2697168912941836,1.0654843299074719,1.1676006106008279,0.07848125079665459,38.91530840903156,1.1002444241235736
2019-05-04,0.91,10.5,7.9,41.0,69.0,18.0,85.06,1.1,0.0,9.0,23.46,13.592796528020733,0.0,9.2,,0.0565649,1.2697168912941836,1.0654843299074719,1.1676006106008279,0.07848125079665459,38.951161470592425,1.1002444241235736
2019-05-05,1.23,13.5,9.2,54.0,86.0,23.0,84.87,1.9,0.0,9.4,24.07,14.25298646369174,0.0,11.35,,0.056438550000000004,1.5474672427794578,1.1636645634990301,1.355565903139244,0.08905429432149839,38.98540036132259,1.9004221871225362
2019-05-06,0.78,9.8,5.8,32.0,72.0,14.0,84.99,3.4,0.0,7.2,20.72,12.17723152583846,0.0,7.800000000000001,,0.056518349999999995,1.21160202659855,0.9222402573680747,1.0669211419833124,0.07218898011810655,39.01806095632057,3.400755492745591
2019-05-07,0.79,9.3,5.1,32.0,74.0,10.0,85.04,4.0,0.0,4.4,16.46,10.183782502039039,0.0,7.2,,0.05655160000000001,1.1715363388062088,0.8784188532885675,1.0249775960473881,0.06962736751611036,39.04917968609634,4.000888814994814
2019-05-08,0.81,10.3,6.3,31.0,70.0,13.0,84.92,3.9,0.0,4.8,17.08,10.462678810660297,0.0,8.3,,0.0564718,1.2528677634951673,0.9547098805994152,1.1037888220472913,0.07438479131120276,39.07879346538064,3.900866594619943
2019-05-09,0.85,10.6,5.5,34.0,64.0,13.0,84.76,2.9,0.0,8.0,21.95,12.865786110657336,0.0,8.05,,0.0563654,1.278215906569439,0.9032291874152727,1.0907225469923558,0.07327985619474167,39.106939622116336,2.9006443908712396
2019-05-10,0.88,12.0,6.4,39.0,77.0,15.0,84.84,4.5,0.0,5.0,17.39,10.651405461090494,0.0,9.2,,0.056418600000000006,1.4025638730469563,0.9613233382452636,1.18194360564611,0.07848125079665459,39.13365582674125,4.500999916869165
2019-05-11,1.25,13.9,11.5,57.0,91.0,31.0,84.92,2.2,0.0,6.0,18.91,11.63051313353196,0.0,12.7,,0.0564718,1.588260344620149,1.3569857803790661,1.4726230624996077,0.09629516081689166,39.158980021867904,2.200488848247147
2019-05-12,1.16,13.1,9.4,58.0,94.0,22.0,85.03,0.7,0.0,7.0,20.43,12.364151636608444,0.0,11.25,,0.056544950000000004,1.5075965447621003,1.1794549173707165,1.3435257310664084,0.08853691670129776,39.18295035246367,0.7001555426240923
2019-05-13,1.09,16.6,7.2,42.0,88.0,15.0,84.93,3.1,0.0,6.8,20.13,12.101229574468677,0.0,11.9,,0.056478450000000006,1.889152127641528,1.01570069227793,1.4524264099597288,0.09194617390239655,39.2056050966309,3.1006888316209804
2019-05-14,1.11,13.0,8.8,42.0,88.0,18.0,84.93,4.2,0.0,7.0,20.44,12.333490167092599,0.0,10.9,,0.056478450000000006,1.4977709027569757,1.1326407811431278,1.3152058419500516,0.08674622240839588,39.22698259708411,4.200933255744554
2019-05-15,0.96,11.8,7.2,39.0,81.0,15.0,84.95,3.8,0.0,6.2,19.22,11.626782773009786,0.0,9.5,,0.05649175,1.3841737831842924,1.01570069227793,1.199937237731111,0.07988885545189348,39.24712119341716,3.8008443742450724
